what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786466940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786467886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786468816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786469309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786469652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786514288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786517140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344786517604
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1344786518198
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1344786518206
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1344786518243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786519963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786520941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786537406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786538141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786538597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786539306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786540099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786544951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786546575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786550768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786552718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786553126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786555253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786557330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786557629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786558363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786561139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786561436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786563871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786565583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786566602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786569815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786572268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786572570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786574223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786576764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786577592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786579501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786581599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786581963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786583026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786584638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786586288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786588824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786590644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786593575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786594889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786597470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344786598293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344786600944
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344786602004
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1344786604313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786605613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786623161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344786627374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344786628822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786689512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786689963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786690259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786690564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786690782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786691008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786691200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786691416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786691640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786691871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786692144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786692453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786692682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786692973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786693238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786693574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786693827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786694102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786694317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786694575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786694944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344786739921
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1344786740940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344786741520
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1344786743365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786743911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786746671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344786749154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786752678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344786753166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786753995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786943422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344786944005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344786946449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344786946965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344786947469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787061850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787065380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787101592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787103309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787111865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787113286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787209532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787210022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787211978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787214704
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1344787223785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787233054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787239214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787240318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787245259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787247305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787256488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787257427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787313914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787314870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787332983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787335157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344787335942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787336532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787356933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344787361975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787362414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787418477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787428320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787464748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787468709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787470438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787476128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787491421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787493558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787501806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787520434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787559639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344787577726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344787578058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787578614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787640003
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787642579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787643650
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787646007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787652382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787654005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787655325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787660828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344787662810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344787663236
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1344787664746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787673390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787764291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787766357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787769037
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787771873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787773701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344787774560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344787926166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788152457
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1344788160095
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1344788162126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788162220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788164245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788168009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788170541
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344788170845
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344788171619
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344788172073
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1344788172279
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1344788173824
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344788179410
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1344788179734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788264033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788945027
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344788948054
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1344788952730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344788952849
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344788957016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344788957429
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1344788959665
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1344788967041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344788970895
